text,relation
"The p53 pathway is generally activated by DNA damage , which results in phosphorylation of p53 by ATM or CHK2 at sites near MDM2 and MDM4 binding .  MDM2 or MDM4 are released , and the CKI p21 then binds to p53 .",1
"The p53 pathway is generally activated by DNA damage , which results in phosphorylation of p53 by ATM or CHK2 at sites near MDM2 and MDM4 binding .  MDM2 or MDM4 are released , and the CKI p21 then binds to p53 .",1
"In general , BRCA1 inhibits the activity of oncogenes and amplifies the activity of TSGs .  For example , it can bind and inhibit c-MYC or it can transactivate both p21 and p27 .  BRCA1 can also bind directly to p53 , enhancing its transcriptional ability and stabilizing its protein .",0
"To identify the mechanism by which Gli3 siRNA induces p53 stabilization , co-immunoprecipitationan and in vivo ubiquitination assay was performed .  Importantly , we found that Gli3 siRNA results in the stabilization and activation of p53 , via the prevention of MDM2 mediated p53 ubiquitination and degradation .",0
"HA induced CD44 signaling increased beta1-integrin expression and activation and induced phosphorylation of the cytoskeletal proteins cortactin and paxillin .  HA induced paxillin phosphorylation was attenuated by depletion of CD44 and cortactin using RNAi and following administration of neutralizing antibodies to beta1-integrin receptors , suggesting that it is a downstream target of CD44 promoted , integrin mediated signaling .",0
HA induced CD44 signaling increased beta1-integrin expression and activation and induced phosphorylation of the cytoskeletal proteins cortactin and paxillin .,0
"HA induced paxillin phosphorylation was attenuated by depletion of CD44 and cortactin using RNAi and following administration of neutralizing antibodies to beta1-integrin receptors , suggesting that it is a downstream target of CD44 promoted , integrin mediated signaling .",0
"Validating the antibody array results , we confirmed that CLU siRNA knockdown decreases FAK phosphorylation in PC3 cells without affecting total FAK levels by immunoblot analysis .  We have gone on to show that CLU siRNA treatment suppresses serum- and VEGF inducing FAK phosphorylation , and attenuates PC-3 cell migration and invasion capacity in wound healing and matrigel invasion assays .",0
"In addition , Aurora-A could associate with NM23-H1 , which may phosphorylates the scaffold kinase repressor of Ras ( KSR ) [  -  ] .  Gigoux et al. , ( 2002 ) reported that the interaction between Aurora-A and RasGAP , a negative Ras regulator , decreased the kinase activity of Aurora-A .",0
"In addition , Aurora-A could associate with NM23-H1 , which may phosphorylates the scaffold kinase repressor of Ras ( KSR ) [  -  ] .  Gigoux et al. , ( 2002 ) reported that the interaction between Aurora-A and RasGAP , a negative Ras regulator , decreased the kinase activity of Aurora-A .",0
PP2A also interacts with Aurora-A .  Whether the PP2A may regulate Aurora-A and KSR complex to affect the MEK and ERK signaling pathway is valuable to explore .,0
"In addition , Aurora-A interacts with the other tumor suppressor RASSF1A .  Aurora-A phosphorylates RASSF1A at Threonine202 and and or Serine203 .",0
"Knockdown of RASSF1A reduces Aurora-A activation ; however , the recombinant RASSF1A can not activate recombinant Aurora-A in vitro suggesting that RASSF1A may function as a scaffold for Aurora-A activation .  The possibility of the interaction between Aurora-A and KSR or RASSF1A requires more investigation and the involvement of other unidentified factor ( s ) in ERK1 and 2 activation induced by Aurora-A in Ras V12  transformants can not be excluded .",0
"Whereas Ras bound to Raf-RBD is detected in cytoplasmic fractions ( 18.15+ / -0.92 luminescence arbitrary units ( LAU ) vs. 7.38+ / -0.74 LAU corresponding to the blank samples ) , our data shows that Ras is not bound to Raf-RBD in nuclear extracts from human mesangial cells as LAU were similar to those of the blank samples .",0
"When stable ( most often as a result of phosphorylation via ATM kinase ) , p53 acts to up-regulate p21 , which then binds to the cyclinE and CDK2 complex          .",1
"When stable ( most often as a result of phosphorylation via ATM kinase ) , p53 acts to up-regulate p21 , which then binds to the cyclinE and CDK2 complex          .  This binding prevents downstream phosphorylation , and entry into the S phase , halting the cell cycle   .",0
"JNK requires both phosphorylation and JIP1 binding to become active .  Binding of AKT to JIP1 may actively prevent JNK activation of DAF-16 , while increasing its own capacity to inhibit DAF-16 .",0
P70S6K is activated by mTOR whereas phosphorylation of 4EBP inhibits its binding to eIF4E .,0
P70S6K is activated by mTOR whereas phosphorylation of 4EBP inhibits its binding to eIF4E .,0
"When eIF4E is bound to 4E-BP1 it is prevented from joining the translation initiation complex but upon phosphorylation by mTOR , 4E-BP1 releases eIF4E which is then phosphorylated by p70S6K and can join the active initiation complex   .",1
"When eIF4E is bound to 4E-BP1 it is prevented from joining the translation initiation complex but upon phosphorylation by mTOR , 4E-BP1 releases eIF4E which is then phosphorylated by p70S6K and can join the active initiation complex   .",1
"eEF2 is phosphorylated and inactivated by eEF2 kinase ( eEF2K ) which is , in turn , phosphorylated and inactivated by p70S6K as a result of mTOR activity         .",2
"CAMK phosphorylates and activates ERK , and ERK phosphorylates and inactivates p27 .",1
"Following I and R insult , phosphorylation of STAT-1 by JAK or MAPKs leads to nuclear translocation , the up regulation of pro-apoptotic genes such as Fas , Fas-L ( the ' death receptor ' and its ligand , respectively ) and Caspase-1 , and the repression of anti-apoptotic proteins such as Bcl-2 and Bcl-xL             .  In keeping with a pro-apoptotic role , STAT-1 also binds directly to the tumor suppressor protein , p53 , which aids p53 binding to pro-apoptotic protein promoter sites .",0
"There are two possible outcomes for a clustered integrin at the cell surface , both of which are regulated by R-Ras : either it binds to ECM , or it fails to form a functional adhesion .  In the case of integrin binding to a ligand , we envision that R-Ras-dependent protrusion facilitates the initial interaction between beta 1 -integrin and the ECM , and also strengthens the adhesion by turning on Rho and ROCK .",0
"Among them , we found that a PLC inhibitor U73122 suppressed EGF induced ERK activation and phosphorylation to ca. 50 % of the control .  Because a PKC inhibitor Go6983 did not inhibit EGF induced ERK activation , we speculated that a PLC mediated increase in Ca 2+  influx enhanced the Ras mediated ERK activation in a PKC independent manner .",0
"Among them , we found that a PLC inhibitor U73122 suppressed EGF induced ERK activation and phosphorylation to ca. 50 % of the control .  Because a PKC inhibitor Go6983 did not inhibit EGF induced ERK activation , we speculated that a PLC mediated increase in Ca 2+  influx enhanced the Ras mediated ERK activation in a PKC independent manner .",0
"The observation that an increase in Ca 2+  concentration was required for Raf1 translocation to the plasma membrane led us to examine the contribution of scaffold proteins , which provide the platform for Ras binding to Raf1 .  During the course of screening with siRNA mediated knockdown of scaffold proteins , we found that knockdown of Shoc2 inhibited EGF induced Raf1 activation most prominently in HeLa cells .",0
"The observation that an increase in Ca 2+  concentration was required for Raf1 translocation to the plasma membrane led us to examine the contribution of scaffold proteins , which provide the platform for Ras binding to Raf1 .  During the course of screening with siRNA mediated knockdown of scaffold proteins , we found that knockdown of Shoc2 inhibited EGF induced Raf1 activation most prominently in HeLa cells .",0
This observation strongly suggested that calmodulin inhibited Shoc2 mediated binding of Ras to Raf1 and that Ca 2+  suppressed this calmodulin inhibition of Ras binding to Raf1 .,0
"To directly assess this possibility , we examined the Shoc2 binding to Ras upon W-13 treatment by the intermolecular FRET method with CFP-KRas and Shoc2-YFP .  We found that the level of FRET increased significantly upon treatment with 007 and W-13 or 007 and ionomycin , indicating the Shoc2 association with KRas .",0
"To directly assess this possibility , we examined the Shoc2 binding to Ras upon W-13 treatment by the intermolecular FRET method with CFP-KRas and Shoc2-YFP .  We found that the level of FRET increased significantly upon treatment with 007 and W-13 or 007 and ionomycin , indicating the Shoc2 association with KRas .  In conclusion , the results shown here strongly argue that calmodulin inhibits Shoc2 association with Ras and thereby formation of the Ras-Shoc2-Raf1 complex and that Ca 2+  enhances Ras to Raf1 signaling by suppressing calmodulin 's inhibition of Shoc2 binding to Ras .",0
"To directly assess this possibility , we examined the Shoc2 binding to Ras upon W-13 treatment by the intermolecular FRET method with CFP-KRas and Shoc2-YFP .  We found that the level of FRET increased significantly upon treatment with 007 and W-13 or 007 and ionomycin , indicating the Shoc2 association with KRas .  In conclusion , the results shown here strongly argue that calmodulin inhibits Shoc2 association with Ras and thereby formation of the Ras-Shoc2-Raf1 complex and that Ca 2+  enhances Ras to Raf1 signaling by suppressing calmodulin 's inhibition of Shoc2 binding to Ras .",0
"To directly assess this possibility , we examined the Shoc2 binding to Ras upon W-13 treatment by the intermolecular FRET method with CFP-KRas and Shoc2-YFP .  We found that the level of FRET increased significantly upon treatment with 007 and W-13 or 007 and ionomycin , indicating the Shoc2 association with KRas .",0
